"Status","Invoiced","Number","Date","Buyer","Job","Quantity","Approved By","Amount","Shipping Date","Seller","Amount (CAD)","Unbilled Balance (CAD)","Unpaid Balance (CAD)","Employee","Reference","Weight (lb)","Volume (ft³)","Approved Date","Payment Terms","Incoterms","Notes","Currency","Billing Address","Shipping Address","Seller Address","Modes of Transportation","Last Event","Online","Type","Exchange Rate","Is Cancelled","Reverse Exchange Rate","Paid","Division","Template Name","Tax Amt. (CAD)","Amt. Before Tax (CAD)","Other Charges (CAD)","Items Amount (CAD)","Online Creator","Is Printed","Attachments","Backordered","External Id","Channel","Store Order Reference","Store Order Date","Courier","Shipment Type","Shipping Cost","Salesperson","Billing Client","Synced to Logistico","POS Order","Fulfilled","Total Discount (CAD)","Total Discount","Returning","Purchase Order","Lot Number","Container#"
"Delivered","Yes","3415","06/20/2024","Costco Varennes","3415","900","Naomi Bendayan","USD 24111.00","06/21/2024","Equifruit, Inc.","33,140.57","36.17","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","33,140.57","0.00","33,140.57",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","005740611562",,
"Delivered","Yes","4416","06/20/2024","Costco Vaughan Wet","4416","900","Naomi Bendayan","USD 24111.00","06/21/2024","Equifruit, Inc.","33,140.57","36.17","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","33,140.57","0.00","33,140.57",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720611411",,
"Delivered","Yes","4431","06/19/2024","Krown Produce  Fresh At Its Best™","4431","900","Naomi Bendayan","USD 22617.00","06/20/2024","Equifruit, Inc.","31,075.76","-11.31","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 10",,,"United States Dollar","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","31,075.76","0.00","31,075.76",,"No","No","No",,,,,,,"0.00",,"Krown Produce  Fresh At Its Best™","No","No","No","0.00","USD 0.00","0","AL0124",,"SUDU8163831"
"Delivered","Yes","3404","06/19/2024","Charlies Seattle","3404","720",,"USD 20188.80","06/20/2024","Equifruit, Inc.","27,739.41","-10.10","0.00","Claudia Ramirez",,"28,794.14","1,525.59",,"Net 30",,,"United States Dollar","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","27,739.41","0.00","27,739.41",,"No","No","No",,,,,,,"0.00",,"Charlies Seattle","No","No","No","0.00","USD 0.00","0","6940485",,
"Delivered","Yes","4427","06/19/2024","Costco Vaughan Wet","4427","900","Naomi Bendayan","USD 24111.00","06/20/2024","Equifruit, Inc.","33,128.51","96.44","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","33,128.51","0.00","33,128.51",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720611407",,
"Delivered","Yes","3406","06/18/2024","Sobeys BCH","3406","960","Naomi Bendayan","USD 22876.80","06/19/2024","Equifruit, Inc.","31,535.67","102.94","0.00","Claudia Ramirez",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","31,535.67","0.00","31,535.67",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566748041",,
"Delivered","Yes","4433","06/18/2024","Chiovitti Banana Co., Ltd","4433","960","Naomi Bendayan","USD 21340.80","06/19/2024","Equifruit, Inc.","29,418.29","96.03","0.00","Claudia Ramirez",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","29,418.29","0.00","29,418.29",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243423",,
"Delivered","Yes","3400","06/18/2024","Top Banana","3400","900","Naomi Bendayan","USD 22806.00","06/19/2024","Equifruit, Inc.","31,438.07","102.63","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","31,438.07","0.00","31,438.07",,"No","No","No",,,,,,,"0.00",,"Top Banana","No","No","No","0.00","USD 0.00","0","061924",,"ZMOU8841679"
"Delivered","Yes","3407","06/18/2024","Costco Varennes","3407","900","Naomi Bendayan","USD 24111.00","06/19/2024","Equifruit, Inc.","33,237.01","204.94","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,237.01","0.00","33,237.01",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","005740611558",,
"Delivered","Yes","3402","06/18/2024","Costco Vaughan Wet","3402","900","Naomi Bendayan","USD 24111.00","06/20/2024","Equifruit, Inc.","33,237.01","96.44","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,237.01","0.00","33,237.01",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720611404",,
"Delivered","Yes","3405","06/18/2024","Chiovitti Banana Co., Ltd","3405","960","Naomi Bendayan","USD 23404.80","06/19/2024","Equifruit, Inc.","32,263.52","105.32","0.00","Claudia Ramirez",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","32,263.52","0.00","32,263.52",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243420",,
"Delivered","Yes","4425","06/17/2024","Costco Vaughan Wet","4425","900","Naomi Bendayan","USD 24111.00","06/18/2024","Equifruit, Inc.","33,224.96","84.39","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,224.96","0.00","33,224.96",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604189",,
"Delivered","Yes","3403","06/17/2024","Courchesne Larose","3403","960","Naomi Bendayan","USD 24662.40","06/19/2024","Equifruit, Inc.","33,984.79","98.65","0.00","Claudia Ramirez",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,984.79","0.00","33,984.79",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","2460047",,
"Delivered","Yes","3401QC","06/17/2024","Sobeys Quebec City","3401","288","Naomi Bendayan","USD 6863.04","06/17/2024","Equifruit, Inc.","9,457.27","0.00","0.00","Claudia Ramirez",,"11,517.65","0.00","07/03/2024","Net 30",,,"United States Dollar","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","9,457.27","0.00","9,457.27",,"No","No","No",,,,,,,"0.00",,"Sobeys Quebec City","No","No","No","0.00","USD 0.00","0","4566748045",,"IKSU5205593"
"Delivered","Yes","3401BCH","06/17/2024","Sobeys BCH","3401","672","Naomi Bendayan","USD 16013.76","06/17/2024","Equifruit, Inc.","22,066.96","0.00","0.00","Claudia Ramirez",,"26,874.53","0.00","07/03/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","22,066.96","0.00","22,066.96",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566748040",,"IKSU5205593"
"Delivered","Yes","3167","06/17/2024","Krown Produce  Fresh At Its Best™","3167","900","Naomi Bendayan","USD 22617.00","06/18/2024","Equifruit, Inc.","31,166.23","0.00","0.00","Claudia Ramirez",,"35,992.67","1,906.99","07/03/2024","Net 10",,,"United States Dollar","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","31,166.23","0.00","31,166.23",,"No","No","No",,,,,,,"0.00",,"Krown Produce  Fresh At Its Best™","No","No","No","0.00","USD 0.00","0","AL0112",,"SEKU9198040"
"Delivered","Yes","4432","06/14/2024","Chiovitti Banana Co., Ltd","4432","960","Naomi Bendayan","USD 21340.80","06/17/2024","Equifruit, Inc.","29,439.63","32.01","0.00","Naomi Bendayan",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.72","No","1.38","Yes",,,"0.00","29,439.63","0.00","29,439.63",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243419",,
"Delivered","Yes","4420","06/14/2024","Chiovitti Banana Co., Ltd","4420","960","Naomi Bendayan","USD 23404.80","06/17/2024","Equifruit, Inc.","32,286.92","35.11","0.00","Naomi Bendayan",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.72","No","1.38","Yes",,,"0.00","32,286.92","0.00","32,286.92",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243417",,
"Delivered","Yes","4422","06/12/2024","Costco Vaughan Wet","4422","900","Naomi Bendayan","USD 24111.00","06/16/2024","Equifruit, Inc.","33,176.74","36.17","0.00","Naomi Bendayan",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604173",,
"Delivered","Yes","4430","06/12/2024","Costco Varennes","4430","900","Naomi Bendayan","USD 24111.00","06/16/2024","Equifruit, Inc.","33,176.74","36.17","0.00","Naomi Bendayan",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","005740604208",,
"Delivered","Yes","3279","06/12/2024","Chiovitti Banana Co., Ltd","3279","960","Naomi Bendayan","USD 23404.80","06/14/2024","Equifruit, Inc.","32,205.00","-81.92","0.00","Naomi Bendayan",,"38,392.18","2,034.12","07/03/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","32,205.00","0.00","32,205.00",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243287",,
"Delivered","Yes","4429","06/12/2024","Costco Vaughan Wet","4429","900","Naomi Bendayan","USD 24111.00","06/15/2024","Equifruit, Inc.","33,176.74","36.17","0.00","Naomi Bendayan",,"0.00","1,908.00","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604166",,
"Delivered","Yes","4424","06/12/2024","Costco Vaughan Wet","4424","900","Naomi Bendayan","USD 24111.00","06/15/2024","Equifruit, Inc.","33,176.74","36.17","0.00","Naomi Bendayan",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604167",,
"Delivered","Yes","4426","06/12/2024","Costco Varennes","4426","900","Naomi Bendayan","USD 24111.00","06/14/2024","Equifruit, Inc.","33,176.74","48.23","0.00","Naomi Bendayan",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","005740604197",,
"Delivered","Yes","4412","06/12/2024","Costco Vaughan Wet","4412","900","Naomi Bendayan","USD 24111.00","06/14/2024","Equifruit, Inc.","33,176.74","48.23","0.00","Naomi Bendayan",,"35,992.67","1,906.99","07/03/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","33,176.74","0.00","33,176.74",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604160",,
"Delivered","Yes","4409","06/12/2024","Chiovitti Banana Co., Ltd","4409","960","Naomi Bendayan","USD 21340.80","06/13/2024","Equifruit, Inc.","29,364.94","0.00","0.00","Naomi Bendayan",,"38,392.18","2,034.12","06/19/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","29,364.94","0.00","29,364.94",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","243285",,
"Delivered","Yes","4413","06/12/2024","Top Banana","4413","900","Naomi Bendayan","USD 22806.00","06/13/2024","Equifruit, Inc.","31,381.06","0.00","0.00","Naomi Bendayan",,"35,992.67","1,906.99","06/19/2024","Net 30",,,"United States Dollar","415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.38","Yes",,,"0.00","31,381.06","0.00","31,381.06",,"No","No","No",,,,,,,"0.00",,"Top Banana","No","No","No","0.00","USD 0.00","0","061324",,"TTNU8403510"
"Delivered","Yes","4423","06/07/2024","Krown Produce  Fresh At Its Best™","4423","900","Naomi Bendayan","USD 22617.00","06/14/2024","Equifruit, Inc.","31,075.76","-124.39","0.00","Claudia Ramirez",,"35,992.67","1,906.99","06/19/2024","Net 10",,,"United States Dollar","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","31,075.76","0.00","31,075.76",,"No","No","No",,,,,,,"0.00",,"Krown Produce  Fresh At Its Best™","No","No","No","0.00","USD 0.00","0","AL0057",,
"Delivered","Yes","4421","06/07/2024","Charlies Seattle","4421","720","Naomi Bendayan","USD 20188.80","06/13/2024","Equifruit, Inc.","27,739.41","-40.38","0.00","Claudia Ramirez",,"28,794.14","1,525.59","06/19/2024","Net 30",,,"United States Dollar","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","27,739.41","0.00","27,739.41",,"No","No","No",,,,,,,"0.00",,"Charlies Seattle","No","No","No","0.00","USD 0.00","0","6938378",,
"Delivered","Yes","4415","06/07/2024","Costco Vaughan Wet","4415","900","Naomi Bendayan","USD 24111.00","06/13/2024","Equifruit, Inc.","33,128.51","-108.50","0.00","Claudia Ramirez",,"0.00","1,908.00","06/19/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","33,128.51","0.00","33,128.51",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","005720604156",,
"Delivered","Yes","4414QC","06/07/2024","Sobeys Quebec City","4414","288","Naomi Bendayan","USD 6863.04","06/13/2024","Equifruit, Inc.","9,429.82","-13.72","0.00","Claudia Ramirez",,"11,517.65","0.00","06/19/2024","Net 30",,,"United States Dollar","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","9,429.82","0.00","9,429.82",,"No","No","No",,,,,,,"0.00",,"Sobeys Quebec City","No","No","No","0.00","USD 0.00","0","4566728906",,"FSCU5881049"
"Delivered","Yes","4414BCH","06/07/2024","Sobeys BCH","4414","672","Naomi Bendayan","USD 16013.76","06/13/2024","Equifruit, Inc.","22,002.91","-32.02","0.00","Claudia Ramirez",,"26,874.53","0.00","06/19/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","22,002.91","0.00","22,002.91",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566728908",,"FSCU5881049"
"Delivered","Yes","4396","06/07/2024","Costco Varennes","4396","900","Naomi Bendayan","USD 24111.00","06/12/2024","Equifruit, Inc.","33,128.51","-96.45","0.00","Claudia Ramirez",,"35,992.67","1,906.99","06/17/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.73","No","1.37","Yes",,,"0.00","33,128.51","0.00","33,128.51",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","005740604189",,
